alkB	ada	alkA	livK	livJ	lysU	kbl	livG	aidB	lrp
-0.4962031072883765	-0.07480440633965171	0.01042537833805684	-0.11118269234095539	-0.1330174883743342	-0.37594112085260795	0.10284657214459623	0.12746446975801715	-0.3265043640447388	-0.2093119451098666
0.21812144237644224	0.048952952378768864	-0.01868064852805159	-0.023998867590707438	0.010160050334024754	0.2969602914324267	-0.027225023587407905	-0.060940474716856666	0.008690507481332358	0.012278379531400466
-0.06752370246029717	-0.20063807771501316	0.07649402674288448	0.2334035471433025	0.5411310967260935	0.33756432074330567	-0.12271724441710462	0.10952826350656221	0.24175778204018813	0.04128565567462102
-0.10662268479542632	0.03584137656648299	-0.13299251383982807	-0.09885638024676735	-0.38123902550217903	-0.10316649653292431	-0.30281055299163406	-0.06243851410778261	-0.4211521693310358	-0.05728218972262217
0.047178498732269626	-0.1768212773345497	0.24441236809796485	0.49329168662120154	0.3166129057687403	0.11996416645198342	0.08789826909782425	-0.142912780059201	-0.19956408212059035	-0.33691981713564306
0.2568216067245618	-0.31932681881860164	-0.4183212606911983	0.010617918023903475	0.01399774583875026	-0.35797558581469524	0.03452480381082687	0.15644134783358954	0.00734914635964406	-0.28082380849488814
-0.11896212540291459	-0.20496221065772963	0.140756618538404	-0.14769991443516353	0.2757829429970784	-0.05894147738715016	-0.024457312386251547	0.5890100184121758	0.19311959669734066	0.18304169506705012
-0.2802401162692996	-0.09617005353888847	0.08386088821335917	0.09602174503601875	0.07737968298114681	0.03460873156340982	0.0037375864313049113	-0.2978125345427116	0.20886284274797326	-0.19274686672512106
-0.7232927098855177	0.1796073009580433	0.26297059520334165	0.047555795913906435	0.10697066244126813	0.009665257752941237	0.23701559113418355	-0.32041441391712366	0.5432061137157331	0.1525804904133472
-0.43044632416744266	-0.042323950212245574	-0.11150773057545427	-0.18046366282829787	-0.42042894483948134	-0.24160902581915653	-0.19893212153377438	0.08024382969520202	-0.0287168818178421	-0.11331752884764996
